sale_id,product_id,salesman_id,customer_id,sale_date,commission_ratio
2393,23,934,810,1991-08-19,0.76031834
2394,172,469,811,1991-08-20,0.455320058
2395,143,849,811,1991-08-21,0.144021246
2396,26,382,812,1991-08-22,0.578277308
2397,33,171,812,1990-01-01,0.407015982
2398,150,323,812,1990-01-02,0.461235381
2399,31,158,812,1990-01-03,0.040939885
2400,139,706,812,1990-01-04,0.04143763
2401,129,1028,813,1990-01-05,0.370506284
2402,50,634,814,1990-01-06,0.170622247
2403,109,386,814,1990-01-07,0.076547364
2404,21,339,814,1990-01-08,0.158169177
2405,134,1017,814,1990-01-09,0.102271869
2406,100,117,814,1990-01-10,0.548583113
2407,199,518,815,1990-01-11,0.843031765
2408,194,420,815,1990-01-12,0.886229757
2409,78,111,815,1990-01-13,0.708040289
2410,99,86,816,1990-01-14,0.296762422
2411,113,815,816,1990-01-15,0.33607151
2412,45,944,817,1990-01-16,0.52561535
2413,189,1188,817,1990-01-17,0.067345527
2414,14,452,817,1990-01-18,0.288909925
2415,93,1032,817,1990-01-19,0.345218326
2416,197,290,817,1990-01-20,0.666975689
2417,129,681,818,1990-01-21,0.595834488
2418,150,786,818,1990-01-22,0.118013291
2419,62,917,818,1990-01-23,0.836509306
2420,26,380,818,1990-01-24,0.496769621
2421,107,1109,819,1990-01-25,0.125934418
2422,24,492,819,1990-01-26,0.267294454
2423,105,418,820,1990-01-27,0.81770687
2424,148,1102,821,1990-01-28,0.606682906
2425,185,948,821,1990-01-29,0.738412908
2426,151,801,822,1990-01-30,0.871324278
2427,33,905,822,1990-01-31,0.445673886
2428,183,507,822,1990-02-01,0.827264272
2429,145,800,823,1990-02-02,0.473542431
2430,117,827,823,1990-02-03,0.739319481
2431,82,134,823,1990-02-04,0.158864787
2432,22,771,824,1990-02-05,0.855999392
2433,86,739,824,1990-02-06,0.654717135
2434,178,610,824,1990-02-07,0.598044721
2435,197,298,825,1990-02-08,0.268510453
2436,165,796,825,1990-02-09,0.938590616
2437,2,34,825,1990-02-10,0.885048709
2438,87,161,825,1990-02-11,0.764339977
2439,122,69,826,1990-02-12,0.905417474
2440,75,398,826,1990-02-13,0.266589268
2441,155,871,826,1990-02-14,0.139681252
2442,51,868,827,1990-02-15,0.142536226
2443,7,113,827,1990-02-16,0.92567143
2444,16,937,827,1990-02-17,0.910137996
2445,15,1213,828,1990-02-18,0.640250232
2446,141,160,829,1990-02-19,0.944101941
2447,87,584,829,1990-02-20,0.220231194
2448,59,464,829,1990-02-21,0.323650565
2449,76,922,830,1990-02-22,0.532983728
2450,99,393,830,1990-02-23,0.064905856
2451,162,753,830,1990-02-24,0.553377068
2452,169,168,831,1990-02-25,0.375128931
2453,159,1212,831,1990-02-26,0.753844111
2454,105,86,831,1990-02-27,0.146277679
2455,91,1156,831,1990-02-28,0.78305151
2456,164,990,831,1990-03-01,0.800616269
2457,119,572,832,1990-03-02,0.906551871
2458,114,423,833,1990-03-03,0.760797658
2459,96,1200,833,1990-03-04,0.203519387
2460,130,346,833,1990-03-05,0.94535534
2461,197,1019,833,1990-03-06,0.196220358
2462,199,1038,834,1990-03-07,0.16101629
2463,191,914,834,1990-03-08,0.235793517
2464,141,607,835,1990-03-09,0.895040315
2465,100,193,835,1990-03-10,0.531355133
2466,112,848,835,1990-03-11,0.026767006
2467,178,532,835,1990-03-12,0.783343958
2468,127,347,835,1990-03-13,0.308422272
2469,20,389,836,1990-03-14,0.189297658
2470,83,546,837,1990-03-15,0.032489579
2471,28,504,837,1990-03-16,0.689585636
2472,172,853,837,1990-03-17,0.375050263
2473,173,317,837,1990-03-18,0.540610635
2474,180,892,838,1990-03-19,0.944516369
2475,71,459,838,1990-03-20,0.695611824
2476,122,746,838,1990-03-21,0.17167023
2477,68,558,838,1990-03-22,0.422855861
2478,126,1107,839,1990-03-23,0.763494939
2479,15,409,839,1990-03-24,0.515489337
2480,58,659,840,1990-03-25,0.414465631
2481,34,968,840,1990-03-26,0.46417493
2482,102,620,841,1990-03-27,0.236015258
2483,89,846,841,1990-03-28,0.748964024
2484,138,6,841,1990-03-29,0.602585766
2485,67,956,841,1990-03-30,0.370095491
2486,197,122,842,1990-03-31,0.659766649
2487,116,668,842,1990-04-01,0.11387032
2488,110,235,843,1990-04-02,0.709663783
2489,92,759,843,1990-04-03,0.923688647
2490,157,578,843,1990-04-04,0.151197118
2491,33,148,843,1990-04-05,0.926643703
2492,63,480,844,1990-04-06,0.140382636
2493,50,101,844,1990-04-07,0.292839336
2494,177,161,845,1990-04-08,0.645123513
2495,124,1214,845,1990-04-09,0.949851392
2496,67,687,845,1990-04-10,0.856199488
2497,44,890,846,1990-04-11,0.562576937
2498,59,828,846,1990-04-12,0.17406819
2499,9,186,847,1990-04-13,0.764431798
2500,32,896,847,1990-04-14,0.138113409
2501,125,235,848,1990-04-15,0.619858767
2502,88,261,849,1990-04-16,0.498817122
2503,81,173,849,1990-04-17,0.76640866
2504,42,1137,849,1990-04-18,0.023452643
2505,200,763,850,1990-04-19,0.928933609
2506,71,1158,850,1990-04-20,0.014851251
2507,159,961,850,1990-04-21,0.323335183
2508,80,270,850,1990-04-22,0.58070097
2509,172,1186,850,1990-04-23,0.288056623
2510,199,597,851,1990-04-24,0.426579844
2511,97,733,851,1990-04-25,0.458782771
2512,120,1077,852,1990-04-26,0.477560209
2513,199,961,852,1990-04-27,0.351770366
2514,63,579,852,1990-04-28,0.449588811
2515,181,158,852,1990-04-29,0.483169807
2516,29,335,852,1990-04-30,0.706632924
2517,113,790,853,1990-05-01,0.965902097
2518,183,83,854,1990-05-02,0.26466065
2519,113,568,855,1990-05-03,0.378261092
2520,2,646,855,1990-05-04,0.928391102
2521,193,54,855,1990-05-05,0.991440727
2522,34,328,855,1990-05-06,0.903757654
2523,172,864,855,1990-05-07,0.111727911
2524,157,384,856,1990-05-08,0.507652262
2525,164,598,856,1990-05-09,0.799911542
2526,2,994,856,1990-05-10,0.360186979
2527,73,670,857,1990-05-11,0.775987281
2528,26,285,857,1990-05-12,0.83453468
2529,32,199,858,1990-05-13,0.915081899
2530,167,248,859,1990-05-14,0.768097489
2531,179,157,859,1990-05-15,0.097401307
2532,51,361,859,1990-05-16,0.434646151
2533,106,1061,859,1990-05-17,0.106995316
2534,62,727,859,1990-05-18,0.618702963
2535,154,74,860,1990-05-19,0.248612338
2536,16,947,861,1990-05-20,0.750402945
2537,42,591,861,1990-05-21,0.565188454
2538,171,867,861,1990-05-22,0.821963489
2539,159,435,862,1990-05-23,0.771575849
2540,98,496,862,1990-05-24,0.552391892
2541,150,830,862,1990-05-25,0.751022707
2542,46,365,862,1990-05-26,0.008463156
2543,113,1023,862,1990-05-27,0.464652243
2544,188,240,863,1990-05-28,0.266543799
2545,1,423,863,1990-05-29,0.710517657
2546,41,141,864,1990-05-30,0.933160575
2547,70,764,864,1990-05-31,0.498598157
2548,61,373,865,1990-06-01,0.216159477
2549,57,880,865,1990-06-02,0.51527599
2550,49,72,865,1990-06-03,0.7694137
2551,103,944,865,1990-06-04,0.008065795
2552,162,133,866,1990-06-05,0.674756451
2553,133,748,866,1990-06-06,0.745806765
2554,195,788,866,1990-06-07,0.034248266
2555,160,843,866,1990-06-08,0.533763355
2556,71,85,866,1990-06-09,0.433220279
2557,113,1045,867,1990-06-10,0.632550967
2558,45,809,868,1990-06-11,0.291157014
2559,200,1142,868,1990-06-12,0.043201603
2560,73,922,868,1990-06-13,0.184838139
2561,12,124,868,1990-06-14,0.082530811
2562,200,499,868,1990-06-15,0.796835393
2563,27,775,869,1990-06-16,0.390209951
2564,21,418,870,1990-06-17,0.150291584
2565,13,303,870,1990-06-18,0.45604403
2566,197,140,870,1990-06-19,0.707282825
2567,26,36,871,1990-06-20,0.718016448
2568,164,436,872,1990-06-21,0.129159835
2569,167,49,872,1990-06-22,0.83250522
2570,105,1115,873,1990-06-23,0.240919283
2571,50,1054,873,1990-06-24,0.749750156
2572,132,931,873,1990-06-25,0.67174444
2573,57,911,873,1990-06-26,0.746720535
2574,55,419,873,1990-06-27,0.157228271
2575,65,964,874,1990-06-28,0.002259188
2576,70,823,874,1990-06-29,0.88496414
2577,30,538,874,1990-06-30,0.541051873
2578,60,316,874,1990-07-01,0.634016752
2579,96,390,874,1990-07-02,0.966704807
2580,17,245,875,1990-07-03,0.698107619
2581,18,270,875,1990-07-04,0.097903329
2582,25,311,875,1990-07-05,0.245073952
2583,91,513,875,1990-07-06,0.195526604
2584,66,334,875,1990-07-07,0.744663661
2585,155,209,876,1990-07-08,0.986145313
2586,14,881,876,1990-07-09,0.500760257
2587,8,708,877,1990-07-10,0.444139546
2588,180,876,878,1990-07-11,0.093819508
2589,130,1011,879,1990-07-12,0.804772663
2590,75,47,879,1990-07-13,0.040085837
2591,117,546,880,1990-07-14,0.422982197
2592,120,798,880,1990-07-15,0.470571596
2593,55,653,881,1990-07-16,0.98678774
2594,31,687,882,1990-07-17,0.189086446
2595,46,296,882,1990-07-18,0.103796268
2596,61,423,882,1990-07-19,0.499832888
2597,22,965,883,1990-07-20,0.547303869
2598,44,162,883,1990-07-21,0.242696105
2599,184,95,883,1990-07-22,0.846731479
2600,70,75,884,1990-07-23,0.442200113
2601,160,557,884,1990-07-24,0.136815402
2602,158,982,884,1990-07-25,0.640755785
2603,56,1024,884,1990-07-26,0.353210272
2604,66,445,885,1990-07-27,0.430522543
2605,198,943,886,1990-07-28,0.816584116
2606,99,1109,886,1990-07-29,0.817752558
2607,73,985,886,1990-07-30,0.678611003
2608,26,740,886,1990-07-31,0.888153982
2609,166,151,886,1990-08-01,0.353970357
2610,165,742,887,1990-08-02,0.006987802
2611,45,841,887,1990-08-03,0.813282967
2612,11,824,887,1990-08-04,0.449680893
2613,6,555,888,1990-08-05,0.630752659
2614,34,262,888,1990-08-06,0.767914519
2615,86,367,888,1990-08-07,0.651710087
2616,144,13,889,1990-08-08,0.02032835
2617,168,597,890,1990-08-09,0.080805447
2618,20,284,890,1990-08-10,0.529666019
2619,12,682,890,1990-08-11,0.550946186
2620,9,68,890,1990-08-12,0.482829972
2621,157,106,891,1990-08-13,0.246296901
2622,65,129,891,1990-08-14,0.762619006
2623,94,260,891,1990-08-15,0.119058034
2624,7,1210,891,1990-08-16,0.601896745
2625,51,874,891,1990-08-17,0.91874228
2626,87,833,892,1990-08-18,0.373828514
2627,14,604,893,1990-08-19,0.58552872
2628,183,1058,893,1990-08-20,0.906180476
2629,95,566,893,1990-08-21,0.212469023
2630,111,751,893,1990-08-22,0.409794986
2631,189,639,893,1990-08-23,0.069746118
2632,159,483,894,1990-08-24,0.126081938
2633,87,1012,894,1990-08-25,0.599885802
2634,44,123,895,1990-08-26,0.788162627
2635,137,426,895,1990-08-27,0.034331937
2636,159,1166,895,1990-08-28,0.92026122
2637,91,675,895,1990-08-29,0.716942267
2638,115,284,895,1990-08-30,0.719400855
2639,177,1086,896,1990-08-31,0.667700246
2640,183,273,896,1990-09-01,0.731978384
2641,15,127,896,1990-09-02,0.744061493
2642,98,70,897,1990-09-03,0.512034217
2643,43,709,897,1990-09-04,0.68580155
2644,108,151,898,1990-09-05,0.506399729
2645,49,305,898,1990-09-06,0.454599065
2646,111,1085,898,1990-09-07,0.381572903
2647,188,856,898,1990-09-08,0.911953527
2648,175,9,898,1990-09-09,0.86291834
2649,76,953,899,1990-09-10,0.565557197
2650,88,277,899,1990-09-11,0.144433078
2651,53,208,899,1990-09-12,0.934515107
2652,159,172,899,1990-09-13,0.506503425
2653,68,1092,900,1990-09-14,0.651729817
2654,10,919,900,1990-09-15,0.743164075
2655,67,187,900,1990-09-16,0.321858737
2656,161,409,901,1990-09-17,0.720196565
2657,123,780,901,1990-09-18,0.779534672
2658,2,656,901,1990-09-19,0.277767801
2659,196,467,901,1990-09-20,0.52595745
2660,76,202,901,1990-09-21,0.018060034
2661,167,350,902,1990-09-22,0.314653159
2662,165,355,902,1990-09-23,0.070640195
2663,26,583,902,1990-09-24,0.867599948
2664,100,116,902,1990-09-25,0.808098678
2665,168,356,902,1990-09-26,0.702766809
2666,17,546,903,1990-09-27,0.244306087
2667,120,339,904,1990-09-28,0.462269244
2668,98,1,904,1990-09-29,0.858112088
2669,46,27,904,1990-09-30,0.761372917
2670,160,1204,904,1990-10-01,0.545119686
2671,52,1159,904,1990-10-02,0.362699037
2672,31,1122,905,1990-10-03,0.188741726
2673,13,1124,905,1990-10-04,0.3979979
2674,143,585,905,1990-10-05,0.351454525
2675,59,664,906,1990-10-06,0.387574442
2676,106,303,907,1990-10-07,0.429865134
2677,46,82,907,1990-10-08,0.178251551
2678,46,715,907,1990-10-09,0.416556587
2679,135,1069,907,1990-10-10,0.849613428
2680,181,583,907,1990-10-11,0.980898163
2681,34,366,908,1990-10-12,0.224221355
2682,35,911,908,1990-10-13,0.068513659
2683,131,349,909,1990-10-14,0.314543265
2684,23,275,909,1990-10-15,0.707645774
2685,74,412,909,1990-10-16,0.660562278
2686,188,443,909,1990-10-17,0.754813484
2687,183,652,909,1990-10-18,0.800229913
2688,157,200,910,1990-10-19,0.268798305
2689,199,280,910,1990-10-20,0.052787462
2690,187,835,910,1990-10-21,0.012232723
2691,171,996,910,1990-10-22,0.719071257
2692,91,842,911,1990-10-23,0.609403736
2693,22,331,911,1990-10-24,0.994959944
2694,181,741,911,1990-10-25,0.222664744
2695,104,765,911,1990-10-26,0.172817778
2696,99,960,911,1990-10-27,0.430508817
2697,73,1180,912,1990-10-28,0.674801493
2698,34,1187,912,1990-10-29,0.446662025
2699,149,374,912,1990-10-30,0.738264763
2700,160,1010,913,1990-10-31,0.332417821
2701,17,1138,914,1990-11-01,0.255053298
2702,19,1018,914,1990-11-02,0.441658336
2703,53,581,914,1990-11-03,0.35899485
2704,21,550,914,1990-11-04,0.912896247
2705,99,394,914,1990-11-05,0.134674144
2706,199,1206,915,1990-11-06,0.564968253
2707,62,1199,915,1990-11-07,0.990273262
2708,152,803,915,1990-11-08,0.77769153
2709,167,56,915,1990-11-09,0.741607865
2710,197,15,915,1990-11-10,0.138185536
2711,56,888,916,1990-11-11,0.92636497
2712,117,591,917,1990-11-12,0.200736292
2713,130,1010,917,1990-11-13,0.069475872
2714,25,1198,917,1990-11-14,0.388667244
2715,150,341,917,1990-11-15,0.821212925
2716,67,947,917,1990-11-16,0.659813253
2717,124,1012,918,1990-11-17,0.743214413
2718,38,552,918,1990-11-18,0.834527165
2719,68,410,919,1990-11-19,0.390405696
2720,150,712,919,1990-11-20,0.721445973
2721,131,909,919,1990-11-21,0.585998199
2722,152,332,919,1990-11-22,0.346690035
2723,87,82,920,1990-11-23,0.431044879
2724,166,1158,920,1990-11-24,0.188139272
2725,162,614,920,1990-11-25,0.015615108
2726,19,803,920,1990-11-26,0.174784969
2727,28,926,921,1990-11-27,0.327718302
2728,8,909,921,1990-11-28,0.793524817
2729,49,1009,921,1990-11-29,0.703573982
2730,5,803,921,1990-11-30,0.702909363
2731,95,1057,921,1990-12-01,0.761062659
2732,125,1137,922,1990-12-02,0.306769969
2733,140,488,923,1990-12-03,0.152529267
2734,192,198,923,1990-12-04,0.454318254
2735,108,270,924,1990-12-05,0.70979028
2736,25,131,924,1990-12-06,0.828234948
2737,130,601,924,1990-12-07,0.173544367
2738,110,7,924,1990-12-08,0.301167517
2739,140,590,924,1990-12-09,0.360854018
2740,135,366,925,1990-12-10,0.194426504
2741,28,216,926,1990-12-11,0.822352542
2742,135,559,926,1990-12-12,0.083098483
2743,58,345,927,1990-12-13,0.705739244
2744,80,397,928,1990-12-14,0.450480412
2745,122,55,928,1990-12-15,0.325454105
2746,168,820,928,1990-12-16,0.702804717
2747,99,964,929,1990-12-17,0.900748457
2748,151,666,930,1990-12-18,0.76197697
2749,52,851,930,1990-12-19,0.128266986
2750,87,699,930,1990-12-20,0.29133999
2751,38,892,930,1990-12-21,0.288445532
2752,182,1158,931,1990-12-22,0.649491503
2753,19,1067,931,1990-12-23,0.002226569
2754,198,877,931,1990-12-24,0.57029732
2755,86,588,931,1990-12-25,0.464955982
2756,153,398,932,1990-12-26,0.3717058
2757,186,391,932,1990-12-27,0.397728626
2758,4,987,932,1990-12-28,0.911914144
2759,188,688,933,1990-12-29,0.578828006
2760,181,1076,933,1990-12-30,0.126328108
2761,108,1014,933,1990-12-31,0.893601955
2762,30,544,934,1991-01-01,0.868986926
2763,110,351,934,1991-01-02,0.567501013
2764,109,479,934,1991-01-03,0.214112761
2765,110,514,934,1991-01-04,0.457551312
2766,35,618,934,1991-01-05,0.832871341
2767,180,230,935,1991-01-06,0.068591539
2768,124,1036,935,1991-01-07,0.957581526
2769,114,505,935,1991-01-08,0.890168429
2770,128,1132,936,1991-01-09,0.702451726
2771,53,797,936,1991-01-10,0.579874355
2772,65,380,936,1991-01-11,0.138880122
2773,78,1170,936,1991-01-12,0.564861662
2774,101,152,937,1991-01-13,0.962517664
2775,147,167,937,1991-01-14,0.333242951
2776,63,314,937,1991-01-15,0.760160673
2777,33,1018,938,1991-01-16,0.961139195
2778,61,532,938,1991-01-17,0.991897218
2779,169,929,938,1991-01-18,0.291222981
2780,43,1017,938,1991-01-19,0.65417635
2781,41,103,938,1991-01-20,0.1071562
2782,126,1064,939,1991-01-21,0.183906078
2783,173,751,939,1991-01-22,0.691392092
2784,160,852,939,1991-01-23,0.967133121
2785,143,168,939,1991-01-24,0.974230897
2786,123,1210,940,1991-01-25,0.128024504
2787,153,116,941,1991-01-26,0.812731638
2788,9,262,941,1991-01-27,0.750277163
2789,134,314,942,1991-01-28,0.340518604
2790,114,1201,942,1991-01-29,0.138569075
2791,105,898,942,1991-01-30,0.74473645
2792,155,304,942,1991-01-31,0.467183624
2793,129,324,942,1991-02-01,0.186906738
2794,11,531,943,1991-02-02,0.845396605
2795,172,221,943,1991-02-03,0.07814296
2796,83,376,944,1991-02-04,0.261639854
2797,187,372,944,1991-02-05,0.720874476
2798,143,916,944,1991-02-06,0.563611419
2799,123,1158,945,1991-02-07,0.443256821
2800,53,269,946,1991-02-08,0.657082309
2801,67,552,946,1991-02-09,0.998294612
2802,113,952,946,1991-02-10,0.919188163
2803,183,524,946,1991-02-11,0.233839006
2804,4,22,946,1991-02-12,0.255651165
2805,49,420,947,1991-02-13,0.627704483
2806,114,305,947,1991-02-14,0.153463186
2807,114,1052,948,1991-02-15,0.175913771
2808,1,478,948,1991-02-16,0.241389733
2809,45,826,949,1991-02-17,0.888730911
2810,39,929,949,1991-02-18,0.568983362
2811,185,557,950,1991-02-19,0.113179993
2812,140,954,951,1991-02-20,0.782219378
2813,11,220,952,1991-02-21,0.220845165
2814,138,1014,953,1991-02-22,0.247931818
2815,94,180,953,1991-02-23,0.231298625
2816,6,806,954,1991-02-24,0.470583203
2817,144,804,955,1991-02-25,0.172101234
2818,197,1011,955,1991-02-26,0.508489713
2819,190,859,955,1991-02-27,0.191658263
2820,129,381,955,1991-02-28,0.863027115
2821,179,53,955,1991-03-01,0.389810053
2822,135,296,956,1991-03-02,0.959053463
2823,47,167,957,1991-03-03,0.385949456
2824,57,25,957,1991-03-04,0.534396242
2825,148,1182,957,1991-03-05,0.952328321
2826,191,280,957,1991-03-06,0.390254136
2827,134,1043,957,1991-03-07,0.461793586
2828,189,663,958,1991-03-08,0.683150237
2829,113,176,958,1991-03-09,0.579716373
2830,42,283,958,1991-03-10,0.859023726
2831,101,542,958,1991-03-11,0.217881041
2832,13,344,959,1991-03-12,0.052027956
2833,122,290,960,1991-03-13,0.913413033
2834,195,343,960,1991-03-14,0.775770362
2835,169,68,961,1991-03-15,0.505967828
2836,81,239,961,1991-03-16,0.151567005
2837,169,634,961,1991-03-17,0.565102468
2838,32,415,961,1991-03-18,0.462631141
2839,42,203,962,1991-03-19,0.2028226
2840,75,44,962,1991-03-20,0.221142527
2841,161,865,962,1991-03-21,0.899059181
2842,149,110,962,1991-03-22,0.70701049
2843,21,249,962,1991-03-23,0.647329971
2844,70,593,963,1991-03-24,0.541499408
2845,177,62,963,1991-03-25,0.445720757
2846,37,381,963,1991-03-26,0.329973049
2847,89,325,964,1991-03-27,0.383857345
2848,1,432,965,1991-03-28,0.251960185
2849,67,48,965,1991-03-29,0.926769427
2850,154,22,965,1991-03-30,0.986250852
2851,167,715,966,1991-03-31,0.380329533
2852,141,742,967,1991-04-01,0.272792023
2853,108,1214,968,1991-04-02,0.603527497
2854,154,737,968,1991-04-03,0.01925709
2855,116,1058,968,1991-04-04,0.797601277
2856,16,142,969,1991-04-05,0.674334114
2857,27,649,969,1991-04-06,0.456819184
2858,93,1191,970,1991-04-07,0.62576272
2859,148,1053,970,1991-04-08,0.490576012
2860,91,1038,970,1991-04-09,0.031432303
2861,184,717,970,1991-04-10,0.962266842
2862,52,1111,971,1991-04-11,0.672219316
2863,125,106,971,1991-04-12,0.74155362
2864,62,203,971,1991-04-13,0.175330016
2865,106,496,972,1991-04-14,0.601291463
2866,90,617,973,1991-04-15,0.352834972
2867,142,1108,973,1991-04-16,0.733678486
2868,71,95,973,1991-04-17,0.48733288
2869,177,1132,974,1991-04-18,0.068176217
2870,86,1199,974,1991-04-19,0.630881133
2871,42,540,974,1991-04-20,0.722832367
2872,184,1117,974,1991-04-21,0.982661479
2873,129,757,975,1991-04-22,0.957621086
2874,5,875,975,1991-04-23,0.923763906
2875,87,80,975,1991-04-24,0.345616252
2876,106,156,975,1991-04-25,0.716063382
2877,182,385,975,1991-04-26,0.553656796
2878,161,174,976,1991-04-27,0.978571421
2879,112,171,976,1991-04-28,0.112208797
2880,33,131,976,1991-04-29,0.299210987
2881,175,94,976,1991-04-30,0.669106776
2882,173,441,977,1991-05-01,0.883774812
2883,192,603,977,1991-05-02,0.115177841
2884,72,272,977,1991-05-03,0.009809027
2885,41,1043,978,1991-05-04,0.70791904
2886,46,1198,978,1991-05-05,0.542485956
2887,192,705,978,1991-05-06,0.706088815
2888,72,402,979,1991-05-07,0.686263173
2889,13,286,979,1991-05-08,0.1170287
2890,28,909,979,1991-05-09,0.528129696
2891,39,1174,979,1991-05-10,0.720847232
2892,84,602,980,1991-05-11,0.001573286
2893,51,1185,981,1991-05-12,0.205863641
2894,114,65,981,1991-05-13,0.86380369
2895,143,1161,982,1991-05-14,0.76609565
2896,135,552,982,1991-05-15,0.271749241
2897,127,120,983,1991-05-16,0.822494642
2898,36,1070,984,1991-05-17,0.31240444
2899,77,27,984,1991-05-18,0.115146183
2900,184,56,984,1991-05-19,0.538375889
2901,195,670,984,1991-05-20,0.129314203
2902,60,976,984,1991-05-21,0.148526595
2903,168,468,985,1991-05-22,0.12667688
2904,40,656,986,1991-05-23,0.817716008
2905,134,652,986,1991-05-24,0.148769581
2906,91,123,986,1991-05-25,0.600892064
2907,107,183,987,1991-05-26,0.833832061
2908,44,370,987,1991-05-27,0.386870309
2909,33,1157,987,1991-05-28,0.717451069
2910,40,561,987,1991-05-29,0.798154151
2911,177,94,988,1991-05-30,0.146179076
2912,71,81,988,1991-05-31,0.09648607
2913,172,1021,989,1991-06-01,0.709692685
2914,104,464,989,1991-06-02,0.288048621
2915,182,1200,989,1991-06-03,0.964083822
2916,125,642,989,1991-06-04,0.089573148
2917,70,1210,990,1991-06-05,0.9255101
2918,189,423,990,1991-06-06,0.094250091
2919,78,428,991,1991-06-07,0.094927566
2920,105,904,991,1991-06-08,0.805652675
2921,129,838,991,1991-06-09,0.567689411
2922,139,128,992,1991-06-10,0.821944721
2923,170,395,992,1991-06-11,0.266364645
2924,121,337,993,1991-06-12,0.626977611
2925,29,896,993,1991-06-13,0.574334478
2926,63,125,994,1991-06-14,0.728816472
2927,116,648,994,1991-06-15,0.447862374
2928,181,674,994,1991-06-16,0.102062122
2929,185,366,995,1991-06-17,0.535195871
2930,168,108,995,1991-06-18,0.815935707
2931,125,93,996,1991-06-19,0.547464633
2932,38,218,996,1991-06-20,0.680110921
2933,8,36,997,1991-06-21,0.696564715
2934,180,843,997,1991-06-22,0.122241153
2935,80,825,998,1991-06-23,0.014624286
2936,91,1179,998,1991-06-24,0.616843319
2937,81,482,998,1991-06-25,0.432090185
2938,168,136,998,1991-06-26,0.033241227
2939,59,333,999,1991-06-27,0.616591566
2940,145,440,999,1991-06-28,0.065276862
2941,92,128,1000,1991-06-29,0.678078547
2942,55,1118,1000,1991-06-30,0.015215824
2943,116,264,1000,1991-07-01,0.607690376
2944,28,166,1000,1991-07-02,0.821339107
2945,128,873,1000,1991-07-03,0.75685146
2946,183,913,1001,1991-07-04,0.78004207
2947,186,1102,1001,1991-07-05,0.927016442
2948,158,1162,1002,1991-07-06,0.372102013
2949,21,1131,1002,1991-07-07,0.500462204
2950,177,350,1003,1991-07-08,0.460137231
2951,196,1130,1003,1991-07-09,0.510533142
2952,122,629,1004,1991-07-10,0.973031157
2953,179,984,1004,1991-07-11,0.922817889
2954,122,688,1004,1991-07-12,0.090192908
2955,107,609,1004,1991-07-13,0.732823982
2956,122,1182,1004,1991-07-14,0.088098496
2957,7,1062,1005,1991-07-15,0.541444125
2958,33,1192,1006,1991-07-16,0.399849149
2959,112,32,1007,1991-07-17,0.496931833
2960,193,65,1008,1991-07-18,0.146078946
2961,28,300,1008,1991-07-19,0.074410606
2962,191,289,1008,1991-07-20,0.957567041
2963,22,587,1008,1991-07-21,0.47858555
2964,45,300,1008,1991-07-22,0.201261265
2965,193,515,1009,1991-07-23,0.277599523
2966,123,534,1010,1991-07-24,0.546941099
2967,184,858,1010,1991-07-25,0.770314492
2968,194,504,1010,1991-07-26,0.578124676
2969,45,36,1011,1991-07-27,0.199115135
2970,53,465,1011,1991-07-28,0.017922431
2971,47,690,1012,1991-07-29,0.977077802
2972,23,164,1012,1991-07-30,0.270952732
2973,197,674,1012,1991-07-31,0.435770115
2974,94,175,1012,1991-08-01,0.79339845
2975,126,825,1012,1991-08-02,0.952823323
2976,120,1097,1013,1991-08-03,0.736145258
2977,28,8,1014,1991-08-04,0.669108267
2978,13,540,1014,1991-08-05,0.131431234
2979,151,35,1015,1991-08-06,0.495436491
2980,149,358,1015,1991-08-07,0.242352308
2981,79,743,1016,1991-08-08,0.920345308
2982,21,961,1016,1991-08-09,0.006801226
2983,136,152,1017,1991-08-10,0.697718334
2984,84,604,1017,1991-08-11,0.463438672
2985,63,11,1017,1991-08-12,0.812004198
2986,110,603,1018,1991-08-13,0.204566413
2987,88,235,1018,1991-08-14,0.497825529
2988,25,48,1018,1991-08-15,0.175472367
2989,159,1185,1018,1991-08-16,0.542299663
2990,37,669,1019,1991-08-17,0.14595357
2991,184,225,1019,1991-08-18,0.398676752
2992,35,979,1019,1991-08-19,0.512964296
2993,95,288,1019,1991-08-20,0.228707939
2994,56,885,1020,1991-08-21,0.444357553
2995,177,700,1020,1991-08-22,0.962866338
2996,49,845,1020,1990-01-01,0.192870351
2997,39,1142,1020,1990-01-02,0.28846771
2998,40,612,1021,1990-01-03,0.595182395
2999,8,73,1022,1990-01-04,0.930012491
3000,9,1120,1022,1990-01-05,0.014596704
3001,76,511,1022,1990-01-06,0.032599878
3002,182,884,1022,1990-01-07,0.248379955
3003,98,10,1023,1990-01-08,0.461781496
3004,26,1141,1023,1990-01-09,0.553078132
3005,119,1124,1023,1990-01-10,0.461164439
3006,132,1125,1023,1990-01-11,0.603612369
3007,39,173,1024,1990-01-12,0.379290636
3008,83,527,1024,1990-01-13,0.198433926
3009,52,779,1025,1990-01-14,0.14120272
3010,168,1085,1025,1990-01-15,0.716820033
3011,188,773,1026,1990-01-16,0.851830175
3012,106,959,1026,1990-01-17,0.042729755
3013,199,1105,1027,1990-01-18,0.857806991
3014,32,263,1027,1990-01-19,0.910308061
3015,23,854,1028,1990-01-20,0.917442861
3016,139,258,1029,1990-01-21,0.939011029
3017,12,1107,1029,1990-01-22,0.974103115
3018,3,324,1030,1990-01-23,0.829691572
